date,ensemble_pred,ensemble_vote_pred,ensemble_confidence,prob_class_0,prob_class_1,prob_class_2,prob_class_3
2022-10-20,0,0,0.5824739,0.5824739,0.31076106,0.082458906,0.02430612
2022-10-21,0,0,0.51333714,0.51333714,0.38583592,0.073933266,0.02689369
2022-10-24,0,0,0.56756544,0.56756544,0.3361754,0.07480935,0.021449791
2022-10-25,0,0,0.62290436,0.62290436,0.2662054,0.08248017,0.02841002
2022-10-26,0,0,0.9794974,0.9794974,0.018578952,0.0009734772,0.0009502182
2022-10-27,0,0,0.5724607,0.5724607,0.3231815,0.07910957,0.025248185
2022-10-28,0,0,0.5876774,0.5876774,0.29715526,0.082929745,0.032237653
2022-10-31,2,2,0.97197527,0.009817486,0.0076282136,0.97197527,0.010579057
2022-11-01,2,2,0.97379214,0.00993215,0.0080571845,0.97379214,0.008218463
2022-11-02,2,2,0.9771793,0.008156418,0.00696444,0.9771793,0.0076998174
2022-11-03,2,2,0.9772029,0.007224029,0.005421598,0.9772029,0.010151438
2022-11-04,2,2,0.97854733,0.008313314,0.0058904304,0.97854733,0.0072489395
2022-11-07,2,2,0.976559,0.0087676,0.00661269,0.976559,0.00806075
2022-11-08,2,2,0.9761755,0.009525545,0.007819686,0.9761755,0.0064793346
2022-11-09,2,2,0.9557736,0.009365769,0.0070672086,0.9557736,0.027793491
2022-11-10,2,2,0.97678596,0.009566688,0.006696934,0.97678596,0.006950468
2022-11-11,2,2,0.97528553,0.009907591,0.008492143,0.97528553,0.0063146823
2022-11-14,2,2,0.9766126,0.009256396,0.0071319262,0.9766126,0.006999047
2022-11-15,2,2,0.9779057,0.008886789,0.007078769,0.9779057,0.006128755
2022-11-16,2,2,0.9806431,0.007360171,0.0061920118,0.9806431,0.005804768
2022-11-17,2,2,0.9839678,0.00549042,0.005111261,0.9839678,0.00543049
2022-11-18,2,2,0.9718082,0.011220043,0.009648827,0.9718082,0.0073228963
2022-11-21,2,2,0.9721787,0.010976893,0.008827482,0.9721787,0.008016908
2022-11-22,0,0,0.6376787,0.6376787,0.2515416,0.08331219,0.02746758
2022-11-23,0,0,0.6657427,0.6657427,0.23319347,0.072852395,0.028211357
2022-11-25,0,0,0.63388807,0.63388807,0.23853068,0.0849871,0.042594206
2022-11-28,1,1,0.936616,0.06107055,0.936616,0.0008790549,0.0014344017
2022-11-29,0,0,0.5655975,0.5655975,0.3105153,0.08698412,0.03690301
2022-11-30,1,1,0.93431896,0.06456678,0.93431896,0.0005924045,0.00052180706
2022-12-01,0,0,0.66502,0.66502,0.22461914,0.08131988,0.02904102
2022-12-02,1,1,0.9318493,0.06673664,0.9318493,0.00066698744,0.0007469749
2022-12-05,0,0,0.686573,0.686573,0.21283196,0.07301494,0.027580133
2022-12-06,0,0,0.9794094,0.9794094,0.018685551,0.0009495374,0.0009555029
2022-12-07,0,0,0.6925886,0.6925886,0.1854983,0.09040914,0.031503897
2022-12-08,0,0,0.97658396,0.97658396,0.020899512,0.0010868548,0.0014296295
2022-12-09,0,0,0.7213943,0.7213943,0.1744749,0.08255419,0.021576563
2022-12-12,0,0,0.9767661,0.9767661,0.020747373,0.0010425596,0.0014439104
2022-12-13,0,0,0.9750635,0.9750635,0.022588233,0.0011013971,0.0012468233
2022-12-14,0,0,0.97265774,0.97265774,0.024448827,0.0015744452,0.0013189929
2022-12-15,0,0,0.9769065,0.9769065,0.021072486,0.0009456168,0.0010755234
2022-12-16,0,0,0.96775895,0.96775895,0.028790213,0.0020245558,0.0014261754
2022-12-19,0,0,0.9751773,0.9751773,0.0224749,0.0009893506,0.0013584808
2022-12-20,0,0,0.9760173,0.9760173,0.021418273,0.0010505525,0.0015139015
2022-12-21,0,0,0.9759331,0.9759331,0.02169058,0.0010176642,0.0013586812
2022-12-22,0,0,0.9763546,0.9763546,0.02148974,0.0010730961,0.0010825793
2022-12-23,0,0,0.9782143,0.9782143,0.019742535,0.00086560025,0.0011775452
2022-12-27,0,0,0.97494435,0.97494435,0.022787184,0.0008949304,0.0013735398
2022-12-28,0,0,0.9742488,0.9742488,0.02280195,0.0009937835,0.0019554186
2022-12-29,0,0,0.545887,0.545887,0.30987114,0.115149945,0.029091882
2022-12-30,0,0,0.97716546,0.97716546,0.02057311,0.0008600301,0.0014013507
2023-01-03,0,0,0.63071734,0.63071734,0.2619904,0.085169785,0.022122493
2023-01-04,0,0,0.677581,0.677581,0.23734154,0.065686576,0.019390805
2023-01-05,0,0,0.9774576,0.9774576,0.020665586,0.00083263643,0.0010441443
2023-01-06,0,0,0.6284606,0.6284606,0.27536246,0.07504943,0.021127483
2023-01-09,2,2,0.966729,0.011530966,0.009854631,0.966729,0.011885432
2023-01-10,2,2,0.9701762,0.011411718,0.009371,0.9701762,0.009041131
2023-01-11,2,2,0.9693713,0.012233245,0.010320821,0.9693713,0.008074629
2023-01-12,2,2,0.9641161,0.015952975,0.011814936,0.9641161,0.008116007
2023-01-13,2,2,0.96295625,0.01740097,0.011419576,0.96295625,0.008223259
2023-01-17,2,2,0.9715535,0.011648357,0.009824589,0.9715535,0.006973542
2023-01-18,2,2,0.95978135,0.018086443,0.013559799,0.95978135,0.008572493
2023-01-19,2,2,0.9660426,0.014703008,0.010506171,0.9660426,0.008748301
2023-01-20,2,2,0.9576321,0.020807682,0.013043028,0.9576321,0.008517117
2023-01-23,2,2,0.9757804,0.010356797,0.007315746,0.9757804,0.006547022
2023-01-24,2,2,0.9643607,0.016206795,0.011589418,0.9643607,0.007843026
2023-01-25,2,2,0.96371436,0.017639184,0.010573581,0.96371436,0.008072839
2023-01-26,2,2,0.96855515,0.013815969,0.010578547,0.96855515,0.0070503303
2023-01-27,2,2,0.9715058,0.01195478,0.009508413,0.9715058,0.007030913
2023-01-30,2,2,0.9647453,0.015580255,0.011770137,0.9647453,0.007904346
2023-01-31,2,2,0.9710782,0.013118304,0.009211992,0.9710782,0.0065914444
2023-02-01,2,2,0.9720013,0.012442847,0.008849308,0.9720013,0.006706527
2023-02-02,2,2,0.97257394,0.011647577,0.009690733,0.97257394,0.00608779
2023-02-03,2,2,0.976245,0.009714256,0.008146617,0.976245,0.005894145
2023-02-06,2,2,0.9773083,0.008456781,0.008075231,0.9773083,0.006159712
2023-02-07,2,2,0.97461176,0.010228378,0.008938331,0.97461176,0.0062216
2023-02-08,2,2,0.97696584,0.0087051,0.008056542,0.97696584,0.006272515
2023-02-09,0,0,0.76316816,0.76316816,0.15762131,0.058971733,0.020238806
2023-02-10,0,0,0.71129036,0.71129036,0.20432101,0.06453583,0.019852776
2023-02-13,0,0,0.71361995,0.71361995,0.20315455,0.06403015,0.019195354
2023-02-14,0,0,0.7303365,0.7303365,0.18380678,0.065875866,0.019980868
2023-02-15,0,0,0.6660241,0.6660241,0.2396518,0.07050163,0.02382251
2023-02-16,0,0,0.71770006,0.71770006,0.19436674,0.06702902,0.020904133
2023-02-17,0,0,0.75906247,0.75906247,0.16223156,0.05791865,0.020787345
2023-02-21,0,0,0.7011864,0.7011864,0.18510978,0.0882161,0.025487723
2023-02-22,0,0,0.66929346,0.66929346,0.19865005,0.103322454,0.028734
2023-02-23,0,0,0.5991524,0.5991524,0.2920457,0.08138043,0.027421497
2023-02-24,0,0,0.6587549,0.6587549,0.21190618,0.10089219,0.028446732
2023-02-27,0,0,0.65828705,0.65828705,0.21529804,0.099146195,0.027268758
2023-02-28,0,0,0.6972,0.6972,0.20415266,0.079556994,0.019090364
2023-03-01,0,0,0.98082423,0.98082423,0.017512808,0.00081992365,0.00084307767
2023-03-02,0,0,0.66936177,0.66936177,0.2264874,0.084939875,0.019210963
2023-03-03,0,0,0.9816327,0.9816327,0.016718453,0.0008615065,0.0007873443
2023-03-06,0,0,0.7232971,0.7232971,0.2013344,0.05928189,0.01608662
2023-03-07,0,0,0.63095844,0.63095844,0.26955232,0.07911631,0.020372987
2023-03-08,0,0,0.7181253,0.7181253,0.20397313,0.060608674,0.01729293
2023-03-09,0,0,0.6806461,0.6806461,0.20274752,0.09422573,0.022380702
2023-03-10,0,0,0.63684034,0.63684034,0.20079267,0.13520028,0.027166659
2023-03-13,0,0,0.98386496,0.98386496,0.0150275035,0.0006248616,0.00048272157
2023-03-14,0,0,0.9813047,0.9813047,0.01715506,0.00075104897,0.00078914943
2023-03-15,0,0,0.9794848,0.9794848,0.01884295,0.0007129602,0.0009593162
2023-03-16,0,0,0.5994927,0.5994927,0.3011458,0.0773912,0.021970235
2023-03-17,0,0,0.59533495,0.59533495,0.29491237,0.0894594,0.020293267
2023-03-20,0,0,0.60455924,0.60455924,0.30705518,0.069642626,0.018742973
2023-03-21,0,0,0.69885546,0.69885546,0.22047131,0.061923753,0.018749477
2023-03-22,0,0,0.6749132,0.6749132,0.24245478,0.06518579,0.017446144
2023-03-23,0,0,0.6270935,0.6270935,0.2712311,0.08228292,0.019392405
2023-03-24,0,0,0.64471996,0.64471996,0.26614776,0.07109436,0.018037884
2023-03-27,0,0,0.64489836,0.64489836,0.26883894,0.0702243,0.016038392
2023-03-28,0,0,0.71363854,0.71363854,0.21219234,0.060015004,0.0141541725
2023-03-29,0,0,0.57300425,0.57300425,0.32421994,0.08359312,0.019182658
2023-03-30,0,0,0.6574779,0.6574779,0.2604406,0.06624564,0.015835835
2023-03-31,0,0,0.66749763,0.66749763,0.25387394,0.06462435,0.014004047
2023-04-03,0,0,0.67707586,0.67707586,0.24778688,0.06083462,0.014302566
2023-04-04,0,0,0.67633504,0.67633504,0.23750176,0.06844878,0.017714411
2023-04-05,0,0,0.73218435,0.73218435,0.19949912,0.054023024,0.0142935
2023-04-06,0,0,0.7340401,0.7340401,0.19661047,0.05411644,0.01523304
2023-04-10,0,0,0.7475701,0.7475701,0.17729639,0.056883957,0.01824955
2023-04-11,0,0,0.74748033,0.74748033,0.17511766,0.059063647,0.018338405
2023-04-12,0,0,0.67430025,0.67430025,0.23632668,0.07095913,0.018413907
2023-04-13,0,0,0.7098405,0.7098405,0.20507127,0.06620358,0.018884657
2023-04-14,0,0,0.7173826,0.7173826,0.20225865,0.0632968,0.017061966
2023-04-17,0,0,0.71934634,0.71934634,0.20089072,0.061959002,0.017803924
2023-04-18,0,0,0.7213734,0.7213734,0.2025932,0.05770426,0.018329205
2023-04-19,0,0,0.71709675,0.71709675,0.20069706,0.064700015,0.017506238
2023-04-20,0,0,0.76492184,0.76492184,0.16476502,0.05344821,0.01686497
2023-04-21,0,0,0.7451771,0.7451771,0.17983375,0.05858335,0.016405867
2023-04-24,0,0,0.70440793,0.70440793,0.21194915,0.065104485,0.018538443
2023-04-25,0,0,0.73489136,0.73489136,0.17992723,0.06609879,0.019082654
2023-04-26,0,0,0.764816,0.764816,0.16025618,0.059376325,0.015551548
2023-04-27,0,0,0.71366006,0.71366006,0.20651425,0.06471231,0.015113312
2023-04-28,0,0,0.6887245,0.6887245,0.22899817,0.066172354,0.016104952
2023-05-01,0,0,0.7117397,0.7117397,0.20804246,0.06408679,0.016131027
2023-05-02,0,0,0.7525514,0.7525514,0.1801336,0.053910557,0.0134044355
2023-05-03,0,0,0.7511757,0.7511757,0.18399028,0.051568408,0.013265575
2023-05-04,0,0,0.76883763,0.76883763,0.15921839,0.058531974,0.013411979
2023-05-05,0,0,0.9839716,0.9839716,0.014501815,0.0007848477,0.0007417439
2023-05-08,0,0,0.71845365,0.71845365,0.19358714,0.07155948,0.016399669
2023-05-09,0,0,0.7373844,0.7373844,0.1903823,0.058687974,0.013545326
2023-05-10,0,0,0.9844756,0.9844756,0.014116667,0.0007121538,0.000695517
2023-05-11,0,0,0.981591,0.981591,0.016499424,0.00091960543,0.0009899675
2023-05-12,0,0,0.9830854,0.9830854,0.015284897,0.00075044506,0.0008792335
2023-05-15,0,0,0.98457885,0.98457885,0.014048335,0.00070475164,0.0006680113
2023-05-16,0,0,0.7106009,0.7106009,0.20940755,0.06608834,0.013903211
2023-05-17,0,0,0.69280785,0.69280785,0.22872968,0.06486812,0.01359434
2023-05-18,2,2,0.9494292,0.025024338,0.015832905,0.9494292,0.009713565
2023-05-19,0,0,0.6981701,0.6981701,0.2225707,0.064728744,0.014530408
2023-05-22,0,0,0.7413756,0.7413756,0.19409257,0.051017404,0.013514466
2023-05-23,0,0,0.7358844,0.7358844,0.19211923,0.057396304,0.014600064
2023-05-24,0,0,0.98496836,0.98496836,0.013080992,0.00087854476,0.0010720985
2023-05-25,0,0,0.67540765,0.67540765,0.23735297,0.07248635,0.014753054
2023-05-26,0,0,0.7239425,0.7239425,0.20548578,0.058113355,0.012458353
2023-05-30,0,0,0.6524798,0.6524798,0.25669327,0.074052244,0.016774662
2023-05-31,0,0,0.6923757,0.6923757,0.22830737,0.06651699,0.0127999
2023-06-01,0,0,0.6564937,0.6564937,0.26649168,0.06429987,0.012714754
2023-06-02,0,0,0.7150971,0.7150971,0.21914606,0.05138026,0.0143766245
2023-06-05,0,0,0.72315264,0.72315264,0.21045347,0.05334215,0.013051726
2023-06-06,0,0,0.98037076,0.98037076,0.017452255,0.00095536717,0.0012216425
2023-06-07,0,0,0.9808598,0.9808598,0.016965657,0.00092394295,0.0012505276
2023-06-08,0,0,0.9806569,0.9806569,0.017070396,0.0009510438,0.001321674
2023-06-09,0,0,0.9811953,0.9811953,0.016723016,0.00091254775,0.0011691075
2023-06-12,0,0,0.98035765,0.98035765,0.017551264,0.001012884,0.0010782465
2023-06-13,0,0,0.97828984,0.97828984,0.019218,0.0011435455,0.0013486407
2023-06-14,0,0,0.6990964,0.6990964,0.2355957,0.053107753,0.012200154
2023-06-15,0,0,0.7179839,0.7179839,0.20243995,0.0639017,0.015674425
2023-06-16,0,0,0.71055096,0.71055096,0.21191394,0.065057926,0.012477238
2023-06-20,0,0,0.9813681,0.9813681,0.016613843,0.0011575099,0.0008605376
2023-06-21,0,0,0.7618428,0.7618428,0.16683376,0.05550833,0.015815178
2023-06-22,0,0,0.72863746,0.72863746,0.18529691,0.069080696,0.016984928
2023-06-23,0,0,0.7906564,0.7906564,0.1368477,0.058160085,0.014335799
2023-06-26,3,3,0.9968019,0.000886482,0.0009980419,0.0013134313,0.9968019
2023-06-27,3,3,0.99084324,0.0027798014,0.0027539583,0.0036229675,0.99084324
2023-06-28,3,3,0.9895112,0.003104319,0.0032822483,0.0041021886,0.9895112
2023-06-29,3,3,0.99388266,0.0017086379,0.0018821037,0.002526698,0.99388266
2023-06-30,3,3,0.99183697,0.0024170475,0.0023036757,0.003442357,0.99183697
2023-07-03,3,3,0.9948136,0.0016052847,0.0016388603,0.0019422163,0.9948136
2023-07-05,3,3,0.9948303,0.0012578516,0.0012680442,0.002643738,0.9948303
2023-07-06,3,3,0.9969385,0.0008749173,0.0010148949,0.0011716321,0.9969385
2023-07-07,3,3,0.9955252,0.0011573872,0.0011293119,0.002188061,0.9955252
2023-07-10,3,3,0.9968264,0.00079693645,0.0009877832,0.0013888311,0.9968264
2023-07-11,3,3,0.9968221,0.0008408062,0.0009732684,0.0013638135,0.9968221
2023-07-12,3,3,0.9940376,0.0015915699,0.0016498686,0.0027209127,0.9940376
2023-07-13,3,3,0.99301845,0.0020495364,0.0018906562,0.0030413016,0.99301845
2023-07-14,3,3,0.9957419,0.0011716173,0.0011890169,0.0018974502,0.9957419
2023-07-17,3,3,0.99559087,0.0013321228,0.0012148155,0.0018622152,0.99559087
2023-07-18,3,3,0.9948254,0.0013980983,0.0013555187,0.002420985,0.9948254
2023-07-19,3,3,0.9951976,0.0011363701,0.0013918699,0.0022741675,0.9951976
2023-07-20,3,3,0.9970862,0.00072561105,0.0008395228,0.0013486646,0.9970862
2023-07-21,3,3,0.99625206,0.0009928236,0.001135689,0.0016193857,0.99625206
2023-07-24,3,3,0.9957563,0.0011892667,0.001225483,0.0018289663,0.9957563
2023-07-25,3,3,0.996268,0.0009867068,0.0010321136,0.0017131995,0.996268
2023-07-26,3,3,0.9940927,0.0015405196,0.0014196056,0.0029471226,0.9940927
2023-07-27,3,3,0.99561995,0.0010377711,0.0011977245,0.002144592,0.99561995
2023-07-28,3,3,0.99480885,0.0013804181,0.0014288506,0.0023819532,0.99480885
2023-07-31,3,3,0.99450874,0.0013887542,0.0013517182,0.0027508363,0.99450874
2023-08-01,3,3,0.9923196,0.002134998,0.0018750615,0.0036704643,0.9923196
2023-08-02,3,3,0.9963026,0.00096418447,0.0011959373,0.001537267,0.9963026
2023-08-03,3,3,0.99163824,0.0023432223,0.002316232,0.0037022035,0.99163824
2023-08-04,3,3,0.99473834,0.0015342789,0.0016672605,0.002060151,0.99473834
2023-08-07,3,3,0.99142367,0.0025330945,0.0023959214,0.0036472671,0.99142367
2023-08-08,0,0,0.75781363,0.75781363,0.15396903,0.07474289,0.0134744635
2023-08-09,0,0,0.72616774,0.72616774,0.18621565,0.07386038,0.013756135
2023-08-10,2,2,0.960552,0.015112664,0.016386,0.960552,0.007949318
2023-08-11,2,2,0.9666054,0.012262892,0.012514345,0.9666054,0.008617277
2023-08-14,2,2,0.9644852,0.013353753,0.012329017,0.9644852,0.009831947
2023-08-15,2,2,0.9645936,0.012382884,0.0122048855,0.9645936,0.010818705
2023-08-16,2,2,0.96402484,0.013326891,0.013995237,0.96402484,0.008653005
2023-08-17,2,2,0.9577737,0.015500012,0.017568324,0.9577737,0.009157989
2023-08-18,2,2,0.9687992,0.010840505,0.011549413,0.9687992,0.0088109085
2023-08-21,2,2,0.96148276,0.014718411,0.014718741,0.96148276,0.009080035
2023-08-22,2,2,0.9485653,0.01850975,0.022224655,0.9485653,0.010700251
2023-08-23,2,2,0.9593613,0.016891493,0.01433874,0.9593613,0.009408466
2023-08-24,2,2,0.9581165,0.015219548,0.016880838,0.9581165,0.009783175
2023-08-25,2,2,0.9533337,0.01815888,0.017499378,0.9533337,0.011008034
2023-08-28,2,2,0.951935,0.018539453,0.017889788,0.951935,0.011635813
2023-08-29,2,2,0.95293945,0.022011116,0.015309694,0.95293945,0.009739777
2023-08-30,0,0,0.7023287,0.7023287,0.22888273,0.05740023,0.011388399
2023-08-31,0,0,0.72667056,0.72667056,0.21810664,0.04565325,0.009569571
2023-09-01,0,0,0.7263569,0.7263569,0.20868117,0.05390832,0.0110536525
2023-09-05,1,1,0.935623,0.0626502,0.935623,0.00063824543,0.0010885285
2023-09-06,0,0,0.6713953,0.6713953,0.23300768,0.08049736,0.015099588
2023-09-07,0,0,0.69304436,0.69304436,0.21735829,0.07603821,0.01355911
2023-09-08,0,0,0.75631934,0.75631934,0.17913508,0.0549008,0.009644766
2023-09-11,0,0,0.73269206,0.73269206,0.19453482,0.061060276,0.011712845
2023-09-12,0,0,0.76337504,0.76337504,0.1782151,0.0483329,0.010076948
2023-09-13,0,0,0.7211922,0.7211922,0.20978694,0.058279354,0.01074151
2023-09-14,0,0,0.7352925,0.7352925,0.19712162,0.055330887,0.012254971
2023-09-15,2,2,0.9612706,0.015765687,0.015470448,0.9612706,0.007493326
2023-09-18,2,2,0.9561518,0.019494878,0.014688903,0.9561518,0.009664395
2023-09-19,0,0,0.74703884,0.74703884,0.17905886,0.061394196,0.012508064
2023-09-20,2,2,0.9606288,0.016179757,0.013369272,0.9606288,0.009822138
2023-09-21,0,0,0.7307748,0.7307748,0.16587313,0.08812529,0.015226745
2023-09-22,0,0,0.72023064,0.72023064,0.1741162,0.088573456,0.017079659
2023-09-25,0,0,0.6987934,0.6987934,0.19367333,0.09032106,0.017212264
2023-09-26,0,0,0.6507039,0.6507039,0.19764674,0.12960589,0.022043431
2023-09-27,0,0,0.67257077,0.67257077,0.22044535,0.09157983,0.015404039
2023-09-28,0,0,0.6333125,0.6333125,0.25132176,0.09799514,0.017370604
2023-09-29,0,0,0.62520516,0.62520516,0.25905967,0.09728176,0.018453399
2023-10-02,0,0,0.6289174,0.6289174,0.24791633,0.10472587,0.018440349
2023-10-03,0,0,0.7585818,0.7585818,0.16859536,0.0639748,0.008848019
2023-10-04,1,1,0.9495256,0.049155492,0.9495256,0.00047667415,0.0008422004
2023-10-05,0,0,0.6528073,0.6528073,0.25059047,0.080082394,0.016519826
2023-10-06,0,0,0.67206126,0.67206126,0.25502238,0.059690524,0.013225836
2023-10-09,0,0,0.6723401,0.6723401,0.2607837,0.054751854,0.012124357
2023-10-10,1,1,0.93957615,0.058608953,0.93957615,0.00067374343,0.0011411266
2023-10-11,0,0,0.6894762,0.6894762,0.24338512,0.054084923,0.013053776
2023-10-12,0,0,0.6820548,0.6820548,0.25222868,0.052635316,0.0130812405
2023-10-13,0,0,0.6792524,0.6792524,0.2519408,0.057411775,0.0113951145
2023-10-16,0,0,0.6632298,0.6632298,0.26194024,0.06321379,0.011616156
2023-10-17,0,0,0.66737705,0.66737705,0.25190172,0.06806612,0.012655075
2023-10-18,0,0,0.706209,0.706209,0.21145211,0.06852725,0.013811638
2023-10-19,0,0,0.7544238,0.7544238,0.17483346,0.057184387,0.013558362
2023-10-20,0,0,0.98088294,0.98088294,0.017622417,0.00071987836,0.0007747933
2023-10-23,0,0,0.9799749,0.9799749,0.01846175,0.0007087343,0.00085461634
2023-10-24,0,0,0.97721165,0.97721165,0.02091744,0.00083199074,0.0010389216
2023-10-25,0,0,0.9833017,0.9833017,0.015326366,0.0006284198,0.0007435142
2023-10-26,0,0,0.9823535,0.9823535,0.01624454,0.0006529035,0.0007490351
2023-10-27,0,0,0.98156947,0.98156947,0.016990192,0.00063811924,0.00080228195
2023-10-30,0,0,0.597849,0.597849,0.28343594,0.09816132,0.020553738
2023-10-31,0,0,0.9825464,0.9825464,0.015985114,0.0006944088,0.0007740743
2023-11-01,0,0,0.97995687,0.97995687,0.018181786,0.0007746487,0.0010867559
2023-11-02,0,0,0.65283155,0.65283155,0.28124797,0.054212343,0.011708179
2023-11-03,0,0,0.97887164,0.97887164,0.019221956,0.0009777234,0.00092872675
2023-11-06,0,0,0.97751695,0.97751695,0.020182213,0.0010130926,0.0012876875
2023-11-07,0,0,0.9791413,0.9791413,0.018899148,0.0009308552,0.001028713
2023-11-08,0,0,0.97671205,0.97671205,0.021065434,0.001104945,0.0011176331
2023-11-09,0,0,0.6697646,0.6697646,0.26288852,0.05634143,0.011005416
2023-11-10,0,0,0.98038954,0.98038954,0.01776996,0.0009770076,0.00086352974
2023-11-13,0,0,0.6607096,0.6607096,0.27232185,0.055097047,0.011871442
2023-11-14,0,0,0.97815377,0.97815377,0.019695925,0.0010204985,0.0011298538
2023-11-15,0,0,0.9750893,0.9750893,0.02269511,0.0011866317,0.0010289011
2023-11-16,0,0,0.69832563,0.69832563,0.23304926,0.053773385,0.014851692
2023-11-17,0,0,0.97516495,0.97516495,0.022077888,0.0010893388,0.0016678292
2023-11-20,0,0,0.97569484,0.97569484,0.02207016,0.0010773035,0.0011576805
2023-11-21,0,0,0.97807676,0.97807676,0.019905351,0.001006667,0.0010111307
2023-11-22,0,0,0.9783585,0.9783585,0.019624352,0.00093563384,0.0010813839
2023-11-24,0,0,0.7250094,0.7250094,0.18809938,0.061967824,0.024923408
2023-11-27,0,0,0.7202874,0.7202874,0.1914535,0.06672723,0.021531848
2023-11-28,0,0,0.76003414,0.76003414,0.16395818,0.05654609,0.019461563
2023-11-29,0,0,0.76390094,0.76390094,0.15988182,0.05837496,0.01784231
2023-11-30,0,0,0.7383793,0.7383793,0.19585973,0.052464996,0.013295936
2023-12-01,0,0,0.7699568,0.7699568,0.16065808,0.056438398,0.012946706
2023-12-04,0,0,0.7829923,0.7829923,0.15689017,0.04839693,0.011720513
2023-12-05,0,0,0.78345186,0.78345186,0.15319246,0.051847875,0.011507797
2023-12-06,0,0,0.77217054,0.77217054,0.16397835,0.053630035,0.010221073
2023-12-07,0,0,0.97516125,0.97516125,0.022704534,0.0011244063,0.0010097978
2023-12-08,0,0,0.780386,0.780386,0.16091163,0.04723675,0.011465594
2023-12-11,0,0,0.73424083,0.73424083,0.20301378,0.05203392,0.010711461
2023-12-12,0,0,0.74088186,0.74088186,0.20139201,0.048128366,0.009597762
2023-12-13,0,0,0.76897424,0.76897424,0.18631239,0.037560314,0.007153073
2023-12-14,0,0,0.7427123,0.7427123,0.19527648,0.052772623,0.009238593
2023-12-15,0,0,0.96954316,0.96954316,0.027440296,0.0019423672,0.0010742401
2023-12-18,0,0,0.9732642,0.9732642,0.024428206,0.0011875536,0.00112004
2023-12-19,0,0,0.9788351,0.9788351,0.019328175,0.0009873174,0.00084944564
2023-12-20,0,0,0.9771478,0.9771478,0.020893103,0.0009647766,0.0009943062
2023-12-21,0,0,0.97696275,0.97696275,0.02099976,0.0008721803,0.0011654036
2023-12-22,0,0,0.97529674,0.97529674,0.022567257,0.0010080001,0.0011280092
2023-12-26,0,0,0.78535455,0.78535455,0.15793666,0.04585519,0.010853616
2023-12-27,0,0,0.9757571,0.9757571,0.021934038,0.0008952573,0.0014136223
2023-12-28,0,0,0.97173244,0.97173244,0.02549232,0.001139541,0.0016356125
2023-12-29,0,0,0.977061,0.977061,0.02079023,0.00096805434,0.0011807036
2024-01-02,0,0,0.8280733,0.8280733,0.120874345,0.04123226,0.009820064
2024-01-03,0,0,0.9784538,0.9784538,0.019726524,0.0009554637,0.0008641759
2024-01-04,0,0,0.9798266,0.9798266,0.018419214,0.000835632,0.00091851526
2024-01-05,0,0,0.97836953,0.97836953,0.019702077,0.00095906697,0.00096929393
2024-01-08,0,0,0.9802809,0.9802809,0.01782948,0.0009444566,0.00094516156
2024-01-09,0,0,0.9784995,0.9784995,0.019574294,0.0009565777,0.00096966495
2024-01-10,0,0,0.9789558,0.9789558,0.019124132,0.00091272645,0.0010072609
2024-01-11,0,0,0.9772136,0.9772136,0.020766528,0.0010547016,0.0009651208
2024-01-12,0,0,0.97769815,0.97769815,0.02015213,0.00093717896,0.0012125596
2024-01-16,0,0,0.977019,0.977019,0.02091231,0.0010598218,0.0010088865
2024-01-17,0,0,0.97512645,0.97512645,0.022507876,0.0011172278,0.0012484919
2024-01-18,0,0,0.9750264,0.9750264,0.022648321,0.0011535989,0.0011716246
2024-01-19,0,0,0.97339886,0.97339886,0.024212629,0.0010385861,0.0013499312
2024-01-22,0,0,0.9792464,0.9792464,0.018920174,0.00095750456,0.00087592565
2024-01-23,0,0,0.74707824,0.74707824,0.19445883,0.050473202,0.007989723
2024-01-24,0,0,0.71888584,0.71888584,0.22363831,0.049315993,0.008159817
2024-01-25,0,0,0.9689676,0.9689676,0.02807007,0.0010763452,0.0018859995
2024-01-26,0,0,0.7898117,0.7898117,0.1675905,0.036394794,0.0062030978
2024-01-29,0,0,0.7935365,0.7935365,0.15869026,0.040680557,0.0070927255
2024-01-30,0,0,0.7796788,0.7796788,0.15933613,0.05196698,0.009018112
2024-01-31,0,0,0.8241355,0.8241355,0.13465314,0.03493664,0.006274831
2024-02-01,0,0,0.75823337,0.75823337,0.18008333,0.053761646,0.007921539
2024-02-02,0,0,0.79620296,0.79620296,0.1524104,0.043018226,0.008368341
2024-02-05,0,0,0.7587206,0.7587206,0.1808567,0.05101055,0.0094122095
2024-02-06,0,0,0.78272885,0.78272885,0.16902752,0.040302202,0.007941402
2024-02-07,0,0,0.79107374,0.79107374,0.1627384,0.039327133,0.006860741
2024-02-08,0,0,0.7725647,0.7725647,0.17299151,0.047181368,0.0072623566
2024-02-09,0,0,0.7737961,0.7737961,0.16870962,0.04861861,0.008875704
2024-02-12,0,0,0.8034863,0.8034863,0.14220567,0.045875117,0.008432977
2024-02-13,0,0,0.79188323,0.79188323,0.15188402,0.046884317,0.009348405
2024-02-14,0,0,0.8153747,0.8153747,0.13921301,0.03853978,0.0068725236
2024-02-15,0,0,0.7915046,0.7915046,0.1519657,0.048177153,0.0083524855
2024-02-16,0,0,0.8520415,0.8520415,0.10823893,0.033227235,0.006492375
2024-02-20,0,0,0.9803621,0.9803621,0.017708443,0.0008955162,0.0010339593
